frame_id,track_id,class_id,x1,y1,x2,y2
1080,485,2,696,99,763,144
1081,485,2,698,98,766,144
1082,485,2,699,98,767,144
1083,485,2,701,97,770,145
1084,485,2,704,96,771,145
1085,485,2,705,96,773,144
1086,485,2,707,95,774,145
1087,485,2,709,95,776,145
1088,485,2,711,95,777,145
1089,485,2,714,95,781,145
1090,485,2,718,94,785,144
1091,485,2,722,93,791,143
1092,485,2,726,92,797,143
1093,485,2,728,91,801,143
1094,485,2,730,90,803,142
1095,485,2,730,90,805,143
1096,485,2,731,89,807,142
1097,485,2,731,88,808,142
1098,485,2,731,88,811,143
1099,485,2,732,88,812,143
1100,485,2,731,88,813,143
1101,485,2,731,88,813,142
1102,485,2,731,87,813,143
1103,485,2,731,86,813,143
1104,485,2,731,86,813,143
1105,485,2,731,86,814,143
1106,485,2,731,86,814,143
1107,485,2,731,85,814,144
1108,485,2,730,84,815,144
1109,485,2,729,82,815,145
1110,485,2,727,83,814,147
1111,485,2,726,83,814,149
1112,485,2,724,84,814,151
1113,485,2,723,84,815,153
1114,485,2,724,84,815,154
1115,485,2,724,84,815,155
1116,485,2,722,86,816,158
1117,485,2,722,88,816,161
1118,485,2,722,90,815,163
1119,485,2,721,91,814,165
1120,485,2,721,93,815,166
1121,485,2,721,94,816,168
1122,485,2,721,95,817,169
1123,485,2,721,96,817,171
1124,485,2,721,98,818,174
1125,485,2,720,99,818,176
1126,485,2,720,101,819,179
1127,485,2,719,103,819,181
1128,485,2,719,105,819,183
1129,485,2,720,107,819,186
1130,485,2,718,112,821,193
1131,485,2,716,115,821,197
1132,485,2,716,117,822,201
1133,485,2,715,119,823,204
1134,485,2,714,121,823,207
1135,485,2,713,123,823,210
1136,485,2,712,124,823,212
1137,485,2,711,126,823,215
1138,485,2,709,128,824,219
1138,533,2,900,979,1390,1078
1139,485,2,706,131,824,221
1139,533,2,897,952,1392,1078
1140,485,2,706,134,824,225
1140,533,2,900,922,1389,1077
1141,485,2,705,139,824,229
1141,533,2,904,891,1383,1076
1142,485,2,703,142,824,232
1142,533,2,909,862,1376,1075
1143,485,2,701,143,825,235
1143,533,2,913,834,1370,1074
1144,485,2,700,146,826,239
1144,533,2,917,807,1362,1073
1145,485,2,698,149,823,243
1145,533,2,920,781,1357,1074
1146,485,2,696,151,824,247
1146,533,2,924,758,1352,1074
1147,485,2,696,154,825,251
1147,533,2,927,732,1346,1071
1148,485,2,693,157,824,255
1148,533,2,929,711,1339,1070
1149,485,2,692,160,823,259
1149,533,2,932,689,1333,1054
1150,485,2,690,163,821,264
1150,533,2,933,670,1326,1029
1151,485,2,687,167,821,268
1151,533,2,935,649,1320,1003
1152,485,2,685,169,821,273
1152,533,2,937,628,1315,975
1153,485,2,683,173,821,277
1153,533,2,937,611,1309,948
1154,485,2,680,176,822,280
1154,533,2,939,591,1304,921
1155,485,2,678,178,821,284
1155,533,2,941,575,1299,896
1156,485,2,675,181,821,289
1156,533,2,943,559,1295,872
1157,485,2,673,184,821,294
1157,533,2,943,543,1290,849
1158,485,2,671,187,823,299
1158,533,2,942,529,1283,827
1159,485,2,670,192,822,305
1159,533,2,943,514,1277,806
1160,485,2,667,196,822,310
1160,533,2,943,501,1271,787
1161,485,2,665,199,820,315
1161,533,2,942,488,1265,769
1162,485,2,663,204,821,322
1162,533,2,937,477,1259,749
1163,485,2,661,207,822,327
1163,533,2,923,464,1254,731
1164,485,2,659,211,820,333
1164,533,2,917,451,1248,714
1165,485,2,657,215,820,340
1165,533,2,914,439,1242,698
1166,485,2,653,221,819,347
1166,533,2,922,428,1234,682
1167,485,2,650,226,818,353
1167,533,2,925,418,1226,668
1168,485,2,646,230,817,360
1168,533,2,927,408,1219,654
1169,485,2,643,235,817,367
1169,533,2,926,397,1214,640
1170,485,2,641,240,816,374
1170,533,2,926,388,1210,626
1171,485,2,638,244,816,380
1171,533,2,925,379,1206,613
1172,485,2,634,249,815,384
1172,533,2,927,369,1201,601
1173,485,2,631,253,817,391
1173,533,2,927,362,1198,588
1174,485,2,628,255,817,398
1174,533,2,929,352,1195,576
1175,485,2,626,261,816,405
1175,533,2,930,343,1192,565
1176,485,2,622,266,816,413
1176,533,2,931,336,1190,555
1177,485,2,619,273,817,421
1177,533,2,930,330,1188,544
1178,485,2,617,278,817,430
1178,533,2,932,323,1186,534
1179,485,2,613,284,818,440
1179,533,2,933,316,1183,524
1180,485,2,610,291,818,451
1180,533,2,933,310,1181,515
1181,485,2,607,299,818,463
1181,533,2,934,303,1179,506
1182,485,2,602,309,818,475
1182,533,2,936,297,1176,497
1183,485,2,598,319,817,489
1183,533,2,937,292,1174,488
1184,485,2,594,329,818,503
1184,533,2,938,286,1173,479
1185,485,2,590,341,818,519
1185,533,2,939,281,1170,472
1186,485,2,585,352,818,535
1186,533,2,939,274,1167,465
1187,485,2,581,365,817,551
1187,533,2,939,269,1166,458
1188,485,2,576,378,817,567
1188,533,2,940,265,1164,449
1189,485,2,570,391,817,584
1189,533,2,941,261,1163,442
1190,485,2,565,404,816,602
1190,533,2,942,256,1162,436
1191,485,2,561,417,817,620
1191,533,2,942,252,1160,430
1192,485,2,556,431,816,640
1192,533,2,943,248,1157,424
1193,485,2,550,446,816,658
1193,533,2,943,244,1155,418
1194,485,2,545,462,816,679
1194,533,2,943,240,1153,413
1195,485,2,539,477,816,700
1195,533,2,943,237,1150,407
1196,485,2,532,494,817,723
1196,533,2,943,234,1148,402
1197,485,2,526,512,816,748
1197,533,2,943,231,1146,397
1198,485,2,519,532,816,774
1198,533,2,942,228,1144,391
1199,485,2,510,552,816,802
1199,533,2,942,224,1141,386
1200,485,2,498,574,815,831
1200,533,2,941,221,1139,382
1201,485,2,488,597,811,862
1201,533,2,940,217,1136,377
1202,485,2,475,622,805,896
1202,533,2,939,215,1132,371
1203,485,2,460,648,799,930
1203,533,2,938,211,1129,368
1204,485,2,444,676,790,966
1204,533,2,937,209,1127,362
1205,485,2,424,705,782,1002
1205,533,2,936,206,1125,358
1206,485,2,404,735,772,1042
1206,533,2,936,202,1122,354
1207,485,2,381,767,759,1071
1207,533,2,935,199,1120,348
1208,485,2,354,799,744,1080
1208,533,2,934,196,1118,344
1209,485,2,324,833,726,1080
1209,533,2,932,193,1115,339
1210,485,2,291,869,708,1080
1210,533,2,930,191,1112,335
1211,485,2,255,908,687,1080
1211,533,2,929,188,1108,331
1212,485,2,250,949,662,1080
1212,533,2,927,185,1105,327
1213,485,2,237,994,625,1080
1213,533,2,927,182,1102,323
1214,533,2,926,180,1099,320
1215,533,2,925,178,1096,315
1216,533,2,923,175,1093,311
1217,533,2,921,172,1091,307
1218,533,2,920,170,1088,304
1219,533,2,919,168,1084,300
1220,533,2,916,165,1080,297
1221,533,2,916,162,1077,293
1222,533,2,914,158,1074,289
1223,533,2,913,156,1071,286
1224,533,2,911,154,1068,282
1225,533,2,908,153,1066,279
1226,533,2,910,153,1063,275
1227,533,2,909,152,1061,272
1228,533,2,908,151,1058,270
1229,533,2,904,147,1056,267
1230,533,2,903,147,1054,265
1231,533,2,901,144,1051,263
1232,533,2,900,142,1050,260
1233,533,2,899,141,1046,258
1234,533,2,899,139,1044,256
1235,533,2,896,136,1042,253
1236,533,2,895,133,1040,251
1237,533,2,894,128,1039,249
1238,533,2,893,127,1035,246
1239,533,2,893,126,1032,243
1240,533,2,891,126,1029,241
1241,533,2,891,123,1027,238
1242,533,2,888,123,1026,236
1243,533,2,890,121,1023,235
1244,533,2,889,119,1022,232
1245,533,2,889,118,1018,230
1246,533,2,886,117,1016,228
1247,533,2,887,117,1015,226
1248,533,2,884,115,1011,224
1249,533,2,882,115,1010,222
1250,533,2,881,113,1008,220
1251,533,2,880,111,1006,217
1252,533,2,879,110,1004,214
1253,533,2,878,108,1001,213
1254,533,2,877,107,998,211
1255,533,2,876,105,996,209
1256,533,2,875,104,994,206
1257,533,2,873,102,993,204
1258,533,2,872,101,991,202
1259,533,2,871,100,989,201
1260,533,2,870,98,987,199
1261,533,2,870,98,985,198
1262,533,2,868,98,983,196
1263,533,2,866,97,979,194
1264,533,2,866,96,978,192
1265,533,2,865,95,976,190
1266,533,2,864,93,975,188
1267,533,2,862,92,973,187
1268,533,2,861,90,970,185
1269,533,2,861,88,968,183
1270,533,2,859,87,965,181
1271,533,2,858,86,963,178
1272,533,2,856,85,962,177
1273,533,2,853,84,961,176
1274,533,2,853,83,960,174
1275,533,2,852,82,959,173
1276,533,2,852,81,957,172
1277,533,2,851,81,956,171
1278,533,2,850,81,954,170
1279,533,2,848,80,952,168
1280,533,2,847,80,952,167
1281,533,2,845,79,951,165
1282,533,2,845,79,950,164
1283,533,2,845,78,948,163
1284,533,2,844,77,947,162
1285,533,2,844,76,945,161
1286,533,2,843,75,944,161
1287,533,2,842,74,942,159
1288,533,2,842,73,941,158
1289,533,2,840,73,940,157
1290,533,2,840,72,939,156
1291,533,2,840,71,939,155
1292,533,2,839,70,937,153
1293,533,7,838,70,937,152
1294,533,2,837,70,935,152
1295,533,2,836,70,933,152
1296,533,2,836,69,934,150
1297,533,2,836,69,930,149
1298,533,2,835,69,928,149
1299,533,2,833,69,928,149
1301,533,7,832,70,930,147
1302,533,7,831,69,927,146
1303,533,7,831,69,926,146
1305,533,7,830,70,924,145
1306,533,2,830,70,921,145
1307,533,2,829,70,920,145
1308,533,2,830,70,918,144
1309,533,2,827,70,916,143
1310,533,2,824,69,912,143
1311,533,7,823,70,910,143
1312,533,2,822,70,908,142
1313,533,2,821,71,906,142
1314,533,2,821,71,904,142
1315,533,2,820,71,903,142
1316,533,2,818,72,901,142
1317,533,2,818,72,900,141
1318,533,2,818,72,899,141
1319,533,2,817,73,899,141
1320,533,2,815,74,895,141
1321,533,2,813,76,892,141
1322,533,2,811,77,891,141
1323,533,2,810,78,890,141
1324,533,2,809,77,889,141
1325,533,2,809,76,887,142
1326,533,2,808,77,885,141
1327,533,2,806,78,884,141
1328,533,2,803,79,881,141
1329,533,2,800,79,878,141
1330,533,2,798,80,874,141
1331,533,2,793,83,869,141
1332,533,2,789,85,863,141
1333,533,2,786,85,857,141
1334,533,2,782,86,851,142
1335,533,2,780,87,849,142
1336,533,2,777,87,847,142
1337,533,2,775,87,846,142
1338,533,2,775,88,845,141
1339,533,2,774,89,843,141
1340,533,2,774,89,843,141
1341,533,2,774,90,843,141
1342,533,2,774,90,842,141
1343,533,2,774,90,842,141
1344,533,2,774,90,841,141
1345,533,2,772,90,839,141
1346,533,2,771,91,837,141
1347,533,2,771,92,835,141
1348,533,2,771,92,834,141
1349,533,2,770,93,834,142
1350,533,2,769,93,834,141
1351,533,2,769,93,832,141
1352,533,2,769,94,831,141
1353,533,2,767,94,830,141
1354,533,2,766,94,828,141
1355,533,2,763,95,825,142
1356,533,2,761,96,823,142
1357,533,2,759,98,820,142
1358,533,2,755,101,814,142
1359,533,2,751,103,809,143
1360,533,2,745,104,802,143
1361,533,2,737,100,796,143
1362,533,2,731,97,789,142
1363,533,2,728,96,786,141
1364,533,2,726,94,785,141
1365,533,2,723,91,783,139
1366,533,2,718,87,777,133
1367,533,2,713,83,770,128
1368,533,2,707,75,764,123
1369,533,2,705,70,760,117
1370,533,2,705,67,758,114
1371,533,2,706,65,758,112
1372,533,2,706,65,758,110
1373,533,2,707,64,758,110
1374,533,2,708,63,760,108
1375,533,2,709,62,762,106
1376,533,2,710,61,764,106
1377,533,2,711,60,767,105
1378,533,2,713,59,770,104
1379,533,2,716,58,774,103
1380,533,2,719,58,773,101
1381,533,2,721,56,777,100
1382,533,2,725,55,776,99
1383,533,2,730,54,784,98
1384,533,2,734,53,794,97
1385,533,2,739,53,793,97
1386,533,2,744,53,795,97
1387,533,2,750,52,800,96
1388,533,2,756,52,820,96
1389,533,2,763,52,818,96
1390,533,2,771,52,823,96
1391,533,2,779,53,827,96
1392,533,2,787,53,834,97
1393,533,2,797,53,843,97
1394,533,2,806,54,848,96
1398,600,2,752,58,836,85
1399,600,2,735,56,823,84
1400,600,2,724,54,804,83
1401,600,2,716,53,777,83
1402,600,2,704,52,759,82
1414,613,2,923,971,1358,1079
1415,613,2,924,941,1369,1078
1416,613,2,935,907,1373,1077
1417,613,2,948,872,1374,1076
1418,613,2,960,837,1374,1076
1419,613,2,968,806,1372,1076
1420,613,2,974,774,1368,1076
1421,613,2,979,742,1363,1060
1422,613,2,985,717,1358,1031
1423,613,2,989,690,1354,998
1424,613,2,992,664,1348,965
1425,613,2,995,640,1341,932
1426,613,2,996,618,1334,901
1427,613,2,997,597,1326,873
1428,613,2,999,577,1321,844
1429,613,2,998,559,1316,819
1430,613,2,1000,539,1311,794
1431,613,2,1000,524,1305,772
1432,613,2,1000,508,1299,748
1433,613,2,999,492,1293,726
1434,613,2,998,477,1286,707
1435,613,2,996,462,1278,686
1436,613,2,995,448,1271,670
1437,613,2,993,436,1264,653
1438,613,2,990,425,1256,634
1439,613,2,985,413,1248,619
1440,613,2,982,401,1241,603
1441,613,2,979,388,1234,587
1442,613,2,977,379,1227,573
1443,613,2,974,369,1221,561
1444,613,2,974,360,1214,547
1445,613,2,971,349,1209,535
1446,613,2,968,341,1204,523
1447,613,2,965,332,1198,512
1448,613,2,963,325,1191,501
1449,613,2,961,317,1186,490
1450,613,2,959,310,1179,480
1451,613,2,957,303,1174,470
1452,613,2,957,295,1167,461
1452,619,2,650,96,686,142
1453,613,2,955,289,1163,452
1453,619,2,650,97,688,142
1454,613,2,952,283,1159,444
1454,619,2,650,97,690,143
1455,613,2,948,278,1152,436
1455,619,2,650,97,691,143
1456,613,2,946,272,1147,429
1456,619,2,650,98,691,143
1457,613,2,943,268,1142,422
1457,619,2,650,99,692,143
1458,613,2,940,263,1135,416
1458,619,2,651,100,693,143
1459,613,2,938,257,1131,408
1459,619,2,651,101,691,143
1460,613,2,937,253,1128,401
1460,619,2,652,101,694,143
1461,613,2,935,248,1123,394
1461,619,2,652,101,694,143
1462,613,2,933,243,1119,388
1462,619,2,652,101,694,143
1463,613,2,931,239,1115,382
1463,619,2,652,101,695,143
1464,613,2,929,235,1112,376
1464,619,2,652,101,696,143
1465,613,2,926,230,1106,370
1465,619,2,652,101,695,143
1466,613,2,925,226,1103,365
1466,619,2,652,101,694,143
1467,613,2,922,223,1098,359
1467,619,2,652,101,696,144
1468,613,2,920,220,1094,353
1468,619,2,652,101,696,143
1469,613,2,918,216,1088,347
1469,619,2,653,101,696,143
1470,613,2,916,212,1085,342
1470,619,2,653,101,693,143
1471,613,2,915,208,1081,336
1471,619,2,653,101,694,143
1472,613,2,914,204,1077,330
1472,619,2,653,101,697,144
1473,613,2,915,201,1075,325
1473,619,2,653,101,699,144
1474,613,2,913,197,1072,321
1474,619,2,653,101,700,144
1475,613,2,911,194,1069,317
1475,619,2,653,100,699,144
1476,613,2,908,190,1066,311
1476,619,2,652,99,697,144
1477,613,2,907,187,1062,307
1477,619,2,652,99,696,144
1478,613,2,905,184,1057,301
1478,619,2,653,99,699,144
1479,613,2,905,181,1056,297
1479,619,2,653,99,701,143
1480,613,2,903,177,1053,292
1480,619,2,654,100,703,143
1481,613,2,903,175,1049,287
1481,619,2,655,103,703,143
1482,613,2,901,172,1045,283
1482,619,2,655,101,706,143
1483,613,2,901,168,1042,279
1483,619,2,655,98,707,143
1484,613,2,897,165,1040,275
1484,619,2,654,97,710,143
1485,613,2,896,163,1037,272
1485,619,2,654,96,712,143
1486,613,2,893,162,1034,269
1486,619,2,654,96,715,144
1487,613,2,892,159,1031,265
1487,619,2,654,95,717,144
1488,613,2,891,157,1028,262
1488,619,2,654,94,717,143
1489,613,2,891,155,1025,259
1489,619,2,653,94,718,143
1490,613,2,889,154,1021,256
1490,619,2,653,93,718,143
1491,613,2,888,150,1019,253
1491,619,2,654,93,718,143
1492,613,2,885,147,1016,249
1492,619,2,655,93,719,143
1493,613,2,884,143,1013,246
1493,619,2,655,92,719,143
1494,613,2,882,141,1010,242
1494,619,2,655,92,719,143
1495,613,2,880,140,1008,239
1495,619,2,655,93,719,143
1496,613,2,880,139,1006,236
1496,619,2,655,92,720,143
1497,613,2,878,137,1004,233
1497,619,2,656,92,721,143
1498,613,2,877,136,1000,230
1498,619,2,655,92,721,143
1499,613,2,876,135,997,227
1499,619,2,656,92,721,143
1500,613,2,875,132,995,225
1500,619,2,658,92,722,143
1501,613,2,873,130,992,223
1501,619,2,657,92,722,143
1502,613,2,873,127,988,220
1502,619,2,657,91,723,143
1503,613,2,870,126,985,217
1503,619,2,658,90,723,143
1504,613,2,870,125,983,214
1504,619,2,658,89,725,143
1505,613,2,869,122,981,212
1505,619,2,658,89,725,143
1506,613,2,868,119,979,209
1506,619,2,658,88,726,143
1507,613,2,867,117,977,206
1507,619,2,659,88,728,143
1508,613,2,866,116,974,203
1508,619,2,660,88,729,143
1509,613,2,865,114,973,201
1509,619,2,662,88,730,143
1510,613,2,864,112,970,198
1510,619,2,664,88,731,142
1511,613,2,863,110,968,195
1511,619,2,665,88,732,142
1512,613,2,862,109,966,193
1512,619,2,666,87,732,142
1513,613,2,861,107,964,190
1513,619,2,667,87,733,142
1514,613,2,860,105,963,188
1514,619,2,667,87,733,142
1515,613,2,859,103,961,186
1515,619,2,667,87,734,143
1516,613,2,858,101,960,184
1516,619,2,668,87,736,143
1517,613,2,857,99,958,182
1517,619,2,669,86,737,142
1518,613,2,855,98,956,179
1518,619,2,669,86,738,142
1519,613,2,854,98,954,176
1519,619,2,669,86,739,143
1520,613,2,853,98,952,175
1520,619,2,670,86,741,143
1521,613,2,852,95,950,173
1521,619,2,670,85,741,143
1522,613,2,851,93,948,171
1522,619,2,670,85,743,143
1523,613,2,850,92,947,170
1523,619,2,671,84,743,143
1524,613,2,849,91,945,168
1524,619,2,672,84,745,142
1525,613,2,847,89,943,166
1525,619,2,673,84,746,142
1526,613,2,846,88,941,165
1526,619,2,673,83,746,142
1527,613,2,846,87,940,162
1527,619,2,674,83,747,142
1528,613,2,846,85,938,161
1528,619,2,674,83,748,141
1529,613,2,845,85,938,159
1529,619,2,675,82,749,141
1530,613,2,844,83,938,156
1530,619,2,677,81,750,142
1531,613,2,843,82,937,155
1531,619,2,678,80,752,142
1532,613,2,842,82,935,154
1532,619,2,679,80,753,142
1533,613,7,842,80,934,152
1533,619,2,680,80,755,142
1534,613,7,841,79,932,151
1534,619,2,680,80,756,142
1535,613,2,841,79,932,149
1535,619,2,680,79,758,142
1536,613,2,841,79,932,149
1536,619,2,682,79,759,142
1537,613,2,841,79,931,148
1537,619,2,685,80,761,142
1538,613,7,841,79,931,147
1538,619,2,687,80,762,142
1539,613,7,840,79,929,146
1539,619,2,688,78,765,142
1540,613,7,840,79,928,145
1540,619,2,688,78,767,142
1541,613,7,839,79,926,145
1541,619,2,690,78,768,142
1542,613,7,839,79,926,144
1542,619,2,691,77,770,142
1543,613,7,840,79,926,144
1543,619,2,693,78,771,142
1544,613,7,841,79,926,143
1544,619,2,694,78,771,142
1545,613,7,840,79,927,143
1545,619,2,695,79,773,143
1546,613,7,838,78,927,143
1546,619,2,695,80,773,144
1547,613,7,837,75,926,142
1547,619,2,697,79,774,143
1548,613,7,830,53,934,143
1548,619,2,698,78,775,143
1549,613,7,832,46,944,143
1549,619,2,700,77,776,143
1550,613,7,833,65,926,142
1550,619,2,701,76,777,143
1551,613,2,834,75,919,142
1551,619,2,701,76,779,143
1552,613,2,833,78,916,141
1552,619,2,702,75,780,144
1553,613,2,832,79,913,141
1553,619,2,703,75,781,144
1554,613,7,831,80,911,141
1554,619,2,703,74,782,144
1555,613,7,830,80,911,141
1555,619,2,704,74,783,143
1556,613,7,829,81,908,142
1556,619,2,705,74,784,144
1557,613,7,828,82,903,142
1557,619,2,705,74,785,144
1558,613,2,826,82,902,142
1558,619,2,706,73,787,144
1559,613,2,825,82,898,142
1559,619,2,708,73,789,143
1560,613,2,823,83,896,142
1560,619,2,709,73,790,142
1561,613,2,822,83,895,142
1561,619,2,710,72,791,143
1562,613,2,820,84,894,141
1562,619,2,710,72,792,142
1563,613,2,818,84,893,141
1563,619,2,712,71,794,142
1564,613,2,816,85,893,141
1564,619,2,712,72,794,142
1565,613,2,814,86,891,141
1565,619,2,712,72,795,142
1565,652,2,944,974,1407,1077
1566,613,2,812,86,887,141
1566,619,2,714,72,795,142
1566,652,2,943,941,1418,1078
1567,613,2,811,88,886,141
1567,619,2,715,69,796,142
1567,652,2,952,903,1421,1077
1568,613,2,809,88,884,141
1568,619,2,716,68,797,141
1568,652,2,965,864,1419,1075
1569,613,2,808,89,881,141
1569,619,2,717,68,798,141
1569,652,2,976,828,1416,1076
1570,613,2,807,88,879,142
1570,619,2,717,68,799,141
1570,652,2,984,794,1410,1076
1571,613,2,807,88,876,141
1571,619,2,718,68,800,141
1571,652,2,989,763,1403,1076
1572,613,2,808,90,876,141
1572,619,2,718,67,800,141
1572,652,2,992,731,1398,1077
1573,613,2,806,88,875,140
1573,619,2,719,67,801,141
1573,652,2,995,704,1388,1061
1574,613,2,805,88,872,139
1574,619,7,719,67,802,141
1574,652,2,998,677,1381,1033
1575,613,2,801,88,870,139
1575,619,7,719,66,801,141
1575,652,2,999,652,1373,1002
1576,613,7,796,86,868,140
1576,619,7,720,66,801,141
1576,652,2,1000,626,1364,968
1577,613,2,795,86,867,140
1577,619,2,721,65,804,140
1577,652,2,999,603,1356,935
1578,619,2,721,65,805,140
1578,652,2,998,580,1346,903
1579,619,2,722,64,806,141
1579,652,2,996,559,1338,874
1580,619,2,722,65,806,142
1580,652,2,993,540,1328,847
1580,613,2,799,89,861,139
1581,619,2,722,65,807,142
1581,652,2,989,522,1318,820
1582,619,2,722,65,808,143
1582,652,2,986,506,1308,795
1583,619,2,722,65,808,143
1583,652,2,982,489,1298,771
1583,613,2,802,96,857,139
1584,619,2,723,65,809,143
1584,652,2,978,474,1288,749
1584,613,2,804,96,857,139
1585,619,2,723,65,809,143
1585,652,2,975,460,1278,727
1586,619,7,723,66,809,144
1586,652,2,971,444,1266,707
1587,619,7,723,66,810,145
1587,652,2,966,429,1257,686
1588,619,7,723,66,811,145
1588,652,2,962,416,1248,668
1588,613,2,807,99,853,140
1589,619,7,724,67,812,146
1589,652,2,957,404,1238,651
1589,613,2,808,101,852,141
1590,619,7,725,67,813,147
1590,652,2,952,392,1229,634
1590,613,2,806,98,851,142
1591,619,7,724,67,813,148
1591,652,2,949,381,1221,619
1591,613,2,807,97,851,142
1592,619,2,724,67,815,149
1592,652,2,946,369,1213,603
1592,613,2,807,93,850,141
1593,619,2,724,67,816,150
1593,652,2,943,359,1207,587
1593,613,2,808,95,849,142
1594,619,2,723,68,816,150
1594,652,2,941,348,1200,573
1594,613,2,808,95,848,141
1595,619,2,724,68,816,150
1595,652,2,939,339,1194,560
1595,613,2,809,98,846,140
1596,619,2,724,67,817,150
1596,652,2,937,331,1188,546
1596,613,2,809,99,845,141
1597,652,2,935,321,1182,533
1597,613,2,809,100,844,140
1598,652,2,934,312,1176,521
1598,613,2,810,102,844,140
1598,619,2,723,68,817,153
1599,652,2,933,303,1173,510
1599,613,2,811,102,844,140
1599,619,2,724,69,817,154
1600,652,2,933,295,1167,499
1600,613,2,810,101,843,139
1600,619,2,724,70,817,155
1601,652,2,934,288,1164,488
1601,613,2,811,100,842,139
1601,619,2,725,70,817,156
1602,652,2,933,281,1162,478
1602,619,2,725,71,817,157
1603,652,2,933,275,1159,468
1603,619,2,724,72,816,158
1604,652,2,933,268,1155,459
1604,619,2,723,72,817,159
1605,652,2,932,262,1152,449
1605,619,2,722,73,817,161
1606,652,2,933,257,1150,441
1606,619,2,721,74,817,162
1607,652,2,934,251,1146,434
1607,619,2,722,75,817,163
1608,652,2,934,246,1144,427
1608,619,2,720,76,817,164
1608,613,2,811,102,835,140
1609,652,2,933,242,1140,420
1609,619,2,718,76,816,165
1609,613,2,809,102,834,140
1610,652,2,934,237,1138,413
1610,619,2,717,77,817,166
1611,652,2,934,233,1136,406
1611,619,2,715,78,818,167
1612,652,2,934,229,1134,400
1612,619,2,715,79,815,169
1613,652,2,934,225,1131,394
1613,619,2,714,78,814,170
1614,652,2,934,221,1128,388
1614,619,2,713,80,815,172
1615,652,2,934,219,1125,382
1615,619,2,712,81,815,174
1616,652,2,934,215,1122,375
1616,619,2,710,81,814,175
1617,652,2,933,211,1118,370
1617,619,2,709,81,813,177
1618,652,2,933,208,1116,365
1618,619,2,707,81,812,179
1619,652,2,932,204,1113,359
1619,619,2,705,83,810,181
1620,652,2,931,200,1112,353
1620,619,2,703,84,808,183
1621,652,2,931,195,1111,347
1621,619,2,700,86,807,184
1622,652,2,931,191,1107,341
1622,619,2,700,88,805,185
1623,652,2,930,188,1104,335
1623,619,2,697,88,804,187
1624,652,2,928,185,1100,331
1624,619,2,696,90,803,189
1624,667,2,798,110,852,142
1625,652,2,927,181,1096,325
1625,619,2,695,92,801,190
1625,667,2,801,110,847,141
1626,652,2,927,178,1095,320
1626,619,2,692,91,801,192
1626,667,2,804,111,851,141
1627,652,2,926,175,1093,315
1627,619,2,688,92,800,194
1627,667,2,807,112,850,141
1628,652,2,925,172,1090,310
1628,619,2,685,94,798,195
1628,667,2,811,112,851,141
1629,652,2,924,169,1087,306
1629,619,2,682,95,798,197
1629,667,2,816,112,862,141
1630,652,2,922,166,1083,300
1630,619,2,681,96,797,199
1630,667,2,821,111,874,141
1631,652,2,921,163,1079,297
1631,619,2,680,98,795,200
1631,667,2,827,112,879,141
1632,652,2,919,160,1073,292
1632,619,2,679,99,794,203
1632,667,2,833,112,882,140
1633,652,2,917,155,1070,287
1633,619,2,678,101,792,205
1633,667,2,836,112,881,140
1634,652,2,915,152,1064,282
1634,619,2,676,102,790,207
1634,667,2,837,114,881,140
1635,652,2,913,149,1060,277
1635,619,2,675,103,789,209
1636,652,2,911,147,1058,274
1636,619,2,673,104,789,211
1637,652,2,911,145,1055,271
1637,619,2,672,106,789,213
1638,652,2,910,144,1052,268
1638,619,2,670,108,787,215
1639,652,2,910,143,1049,264
1639,619,2,669,109,786,217
1640,652,2,910,142,1045,261
1640,619,2,668,110,786,219
1641,652,2,906,140,1043,259
1641,619,2,666,112,787,221
1642,652,2,903,139,1039,256
1642,619,2,664,112,785,224
1643,652,2,901,138,1036,252
1643,619,2,663,113,785,226
1644,652,2,901,136,1033,250
1644,619,2,662,115,783,228
1645,652,2,901,133,1031,247
1645,619,2,661,116,783,230
1646,652,2,901,129,1027,242
1646,619,2,661,118,784,232
1647,652,2,899,128,1025,239
1647,619,2,659,119,784,234
1648,652,2,897,122,1022,237
1648,619,2,658,121,784,236
1649,652,2,893,120,1019,234
1649,619,2,658,122,784,238
1650,652,2,891,117,1016,231
1650,619,2,657,123,785,240
1651,652,2,892,118,1012,228
1651,619,2,657,124,785,242
1652,652,2,892,117,1009,226
1652,619,2,656,125,785,245
1653,652,2,891,117,1007,223
1653,619,2,655,127,785,247
1654,652,2,890,116,1005,220
1654,619,2,654,128,785,250
1655,652,2,889,114,1001,218
1655,619,2,654,130,787,253
1656,652,2,886,112,999,214
1656,619,2,653,133,788,256
1657,652,2,885,111,996,212
1657,619,2,651,134,788,259
1658,652,2,883,109,995,209
1658,619,2,651,137,788,261
1659,652,2,881,108,992,206
1659,619,2,649,139,791,264
1660,652,2,879,104,989,204
1660,619,2,650,140,791,267
1661,652,2,878,103,987,202
1661,619,2,649,142,791,270
1662,652,2,877,100,985,200
1662,619,2,649,143,792,273
1662,677,2,651,98,721,143
1663,652,2,875,99,982,197
1663,619,2,646,144,792,276
1663,677,2,650,98,726,144
1664,652,2,874,99,980,194
1664,619,2,643,146,793,278
1664,677,2,648,96,733,144
1665,652,2,873,97,978,193
1665,619,2,642,149,793,281
1665,677,2,648,95,738,144
1666,652,2,872,95,976,191
1666,619,2,638,152,794,284
1666,677,2,648,96,744,144
